item_type,brand,name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
ram,Crucial, CT8G4WFS824A 8 GB,461.33,"4,2400","1,8",13.309,Green,14.167,17.0
ram,G.Skill, Sniper X 16 GB,885.32,"4,3400","2,8",12.77,Camo / Black,9.412,16.0
ram,Kingston, KCP424NS6/4 4 GB,108.28,"4,2400","1,4",6.247,Green / Black,14.167,17.0
ram,Kingston, KCS-UC426/16G 16 GB,297.33,"4,2666","1,16",4.289,Green / Black,14.254,19.0
ram,Kingston, KTD-PE426/32G 32 GB,445.04,"4,2666","1,32",3.21,Green / Black,14.254,19.0
ram,G.Skill, Sniper X 32 GB,857.93,"4,3600","4,8",6.188,Silver / Camo,10.556,19.0
ram,Kingston, KVR24S17S6/4 4 GB,324.98,"4,2400","1,4",18.75,Green / Black,14.167,17.0
ram,Crucial, CT16G4RFD424A 16 GB,164.61,"4,2400","1,16",2.374,Green / Black,14.167,17.0
ram,Kingston, ValueRAM 16 GB,263.19,"4,2666","1,16",3.796,Green / Black,14.254,19.0
ram,Mushkin, Silverline 16 GB,213.75,"4,2400","2,8",3.083,Silver / Green,14.167,17.0
ram,G.Skill, Trident Z Royal 16 GB,574.17,"4,4000","2,8",8.282,Silver,8.5,17.0
ram,G.Skill, Trident Z Royal 32 GB,6784.74,"4,3600","4,8",48.932,Silver,9.444,17.0
ram,G.Skill, Trident Z Royal 32 GB,1902.19,"4,4000","4,8",13.719,Silver,8.5,17.0
ram,Corsair, Dominator Platinum RGB 16 GB,476.59,"4,4000","2,8",6.874,Black / Silver,9.5,19.0
ram,Kingston, KSM26RS8/8MEI 8 GB,150.4,"4,2666","1,8",4.339,Green / Black,14.254,19.0
ram,GeIL, Orion RGB AMD Edition 32 GB,294.6,"4,3200","2,16",2.125,Gray,10.0,16.0
ram,Kingston, Server Premier 8 GB,250.92,"4,2933","1,8",7.239,,14.32,21.0
ram,Kingston, Server Premier 8 GB,166.95,"4,2666","1,8",4.816,,14.254,19.0
ram,Kingston, Server Premier 16 GB,275.02,"4,3200","1,16",3.967,,13.75,22.0
ram,Kingston, Server Premier 16 GB,268.13,"4,3200","1,16",3.868,,13.75,22.0
ram,Kingston, Server Premier 32 GB,481.31,"4,3200","1,32",3.471,,13.75,22.0
ram,Kingston, ValueRAM 8 GB,151.61,"5,4800","1,8",4.374,,16.667,40.0
ram,Kingston, ValueRAM 16 GB,252.4,"5,4800","1,16",3.641,,16.667,40.0
ram,Kingston, ValueRAM 32 GB,511.08,"5,4800","2,16",3.686,,16.667,40.0
ram,Kingston, ValueRAM 32 GB,346.42,"4,2666","1,32",2.498,,14.254,19.0
ram,Kingston, ValueRAM 4 GB,86.53,"4,2666","1,4",4.992,,14.254,19.0
ram,Mushkin, Redline Lumina 32 GB,502.58,"4,2666","2,16",3.625,White,12.003,16.0
ram,Mushkin, Redline 32 GB,691.11,"4,2800","2,16",4.984,Black,12.143,17.0
ram,Mushkin, Redline Lumina 16 GB,402.93,"4,4000","2,8",5.812,Black,9.0,18.0
ram,Mushkin, Redline 32 GB,669.45,"4,4000","2,16",4.828,Black,9.0,18.0
ram,Mushkin, Redline 32 GB,1128.53,"4,2800","2,16",8.139,Red,12.143,17.0
ram,Mushkin, Silverline 8 GB,444.26,"4,2133","1,8",12.816,Silver,14.065,15.0
ram,Mushkin, Silverline 8 GB,323.94,"4,2133","2,4",9.345,Silver,14.065,15.0
ram,G.Skill, Trident Z RGB 64 GB,3462.07,"4,3600","8,8",12.484,,8.889,16.0
ram,G.Skill, F4-3200C16Q-64GTZSK 64 GB,1728.87,"4,3200","4,16",6.234,Gray / Black,10.0,16.0
ram,TEAMGROUP, T-Create Classic 16 GB,398.59,"5,5600","1,16",5.749,Black,16.429,46.0
ram,V-Color, TRA516G56S836Q 64 GB,1646.5,"5,5600","4,16",5.937,White,12.857,36.0
ram,V-Color, TRA516G72S834Q 64 GB,3293.04,"5,7200","4,16",11.875,White,9.444,34.0
ram,V-Color, TRA524G56S836Q 96 GB,2946.4,"5,5600","4,24",7.083,White,12.857,36.0
ram,V-Color, TRA524G64S832Q 96 GB,3466.36,"5,6400","4,24",8.333,White,10.0,32.0
ram,V-Color, TRA524G70S834R3Q 96 GB,4072.98,"5,7000","4,24",9.792,White,9.714,34.0
ram,V-Color, TRA532G56S436Q 128 GB,2703.75,"5,5600","4,32",4.875,White,12.857,36.0
ram,V-Color, TRA532G62D832Q 128 GB,4506.28,"5,6200","4,32",8.125,White,10.323,32.0
ram,Corsair, WS 64 GB,1949.81,"5,5600","4,16",7.031,Black / Green,14.286,40.0
ram,Kingston, FURY Renegade Pro 16 GB,597.43,"5,6800","1,16",8.617,Black,10.0,34.0
ram,Kingston, FURY Renegade Pro 32 GB,827.56,"5,6400","1,32",5.968,Black,10.0,32.0
ram,Kingston, FURY Renegade Pro 64 GB,1965.88,"5,6400","4,16",7.089,Black,10.0,32.0
ram,Kingston, FURY Renegade Pro 128 GB,3628.24,"5,6000","8,16",6.542,Black,10.667,32.0
ram,Kingston, FURY Renegade Pro 128 GB,3936.49,"5,6400","8,16",7.098,Black,10.0,32.0
ram,V-Color, TRA516G66S834O 128 GB,4324.29,"5,6600","8,16",7.797,Black,10.303,34.0
ram,V-Color, TRA524G68S834O 192 GB,8146.0,"5,6800","8,24",9.792,Black,10.0,34.0
ram,V-Color, TRA532G62D832O 256 GB,9705.83,"5,6200","8,32",8.75,Black,10.968,34.0
ram,V-Color, TRA532G64D832O 256 GB,10052.47,"5,6400","8,32",9.062,Black,10.0,32.0
ram,G.Skill, Ripjaws 16 GB,146.2,"3,1600","2,8",2.109,,13.75,11.0
ram,Mushkin, Proline 16 GB,264.27,"4,3200","1,16",3.812,,13.75,22.0
ram,Kingston, FURY Impact 16 GB,190.57,"4,2666","1,16",2.749,Black,11.253,15.0
ram,Mushkin, Essentials 16 GB,160.28,"3,1333","2,8",2.312,Green,13.503,9.0
ram,Samsung, M393B2G70DB0-CK0 16 GB,123.84,"3,1600","1,16",1.786,Black / Green,13.75,11.0
ram,Kingston, ValueRAM 16 GB,129.95,"3,1600","1,16",1.874,Green,13.75,11.0
ram,G.Skill, Ripjaws 8 GB,112.35,"4,2400","2,4",3.241,Black,13.333,16.0
ram,G.Skill, Ripjaws 16 GB,214.4,"4,3000","2,8",3.092,Black / Blue,10.667,16.0
ram,Corsair, Vengeance Performance 8 GB,129.95,"4,2400","1,8",3.749,Black / Yellow,13.333,16.0
ram,Crucial, CT32G4RFD4213 32 GB,259.11,"4,2133","1,32",1.869,Green / Black,14.065,15.0
ram,Kingston, Server Premier 16 GB,275.71,"4,3200","1,16",3.977,,13.75,22.0
ram,Patriot, Signature Line 16 GB,147.28,"4,2666","1,16",2.124,,14.254,19.0
ram,Kingston, FURY Impact 8 GB,115.04,"4,2666","1,8",3.319,Black,11.253,15.0
ram,Crucial, CT51264BC1067 4 GB,86.44,"3,1066","1,4",4.987,Green,13.133,7.0
ram,Mushkin, Essentials 4 GB,56.89,"3,1066","1,4",3.283,Green,13.133,7.0
ram,Crucial, CT51264BF186DJ 4 GB,71.41,"3,1866","1,4",4.12,Black / Green,13.934,13.0
ram,Crucial, CT2KIT102464BF186D 16 GB,168.99,"3,1866","2,8",2.438,Black / Green,13.934,13.0
ram,G.Skill, Ripjaws 8 GB,95.67,"4,2133","1,8",2.76,Black / Blue,14.065,15.0
ram,Mushkin, Essentials 16 GB,1026.88,"3,1600","1,16",14.812,Black / Blue,13.75,11.0
ram,Mushkin, Essentials 16 GB,1022.54,"3,1866","1,16",14.749,Black / Blue,13.934,13.0
ram,G.Skill, Ripjaws 16 GB,166.39,"4,2133","1,16",2.4,Black,14.065,15.0
ram,Kingston, ValueRAM 8 GB,310.59,"4,2400","1,8",8.96,Green / Black,14.167,17.0
ram,Kingston, KVR26S19S8/8 8 GB,88.31,"4,2666","1,8",2.547,Green / Black,14.254,19.0
ram,Mushkin, Redline Lumina 16 GB,243.77,"4,2666","2,8",3.516,Black,12.003,16.0
ram,Silicon, Power SP008GBSFU240B02 8 GB,217.78,"4,2400","1,8",6.282,,14.167,17.0
ram,Mushkin, MES4S240HF16G 16 GB,190.61,"4,2400","1,16",2.749,,14.167,17.0
ram,V-Color, TRA532G68D834Q 128 GB,5632.86,"5,6800","4,32",10.156,White,10.0,34.0
ram,Crucial, CT51264BA1339 4 GB,86.36,"3,1333","1,4",4.982,Black / Green,13.503,9.0
ram,G.Skill, F3-10666CL9D-8GBSQ 8 GB,93.38,"3,1333","2,4",2.694,Green,13.503,9.0
ram,GeIL, GS34GB1066C7SC 4 GB,75.31,"3,1066","1,4",4.345,Green,13.133,7.0
ram,Mushkin, Essentials 8 GB,831.89,"2,667","2,4",23.999,Green,14.993,5.0
ram,Patriot, Signature 4 GB,43.29,"3,1333","1,4",2.498,Blue,13.503,9.0
ram,Crucial, CT2KIT51264BF1339 8 GB,141.21,"3,1333","2,4",4.074,Green,13.503,9.0
ram,Crucial, CT25664BF1339 2 GB,56.29,"3,1333","1,2",6.495,Green,13.503,9.0
ram,G.Skill, Ares 16 GB,248.97,"3,1600","4,4",3.591,Black / Orange,11.25,9.0
ram,Patriot, Signature 8 GB,189.27,"3,1600","1,8",5.46,Green,13.75,11.0
ram,Kingston, KVR16S11S8/4 4 GB,82.2,"3,1600","1,4",4.742,,13.75,11.0
ram,Crucial, Ballistix Sport 8 GB,259.55,"3,1600","2,4",7.487,,11.25,9.0
ram,G.Skill, F3-1600C9D-8GSL 8 GB,93.72,"3,1600","2,4",2.704,Green,11.25,9.0
ram,G.Skill, Ripjaws 8 GB,83.15,"3,1600","1,8",2.399,,13.75,11.0
ram,Crucial, CT16G3R186DM 16 GB,186.28,"3,1866","1,16",2.687,Black / Green,13.934,13.0
ram,Crucial, CT16G3ERSLD41339 16 GB,125.61,"3,1333","1,16",1.812,Green,13.503,9.0
ram,Crucial, CT8G3ERSLQ81067 8 GB,212.27,"3,1066","1,8",6.124,Green,13.133,7.0
ram,Kingston, KVR13LR9D4/16 16 GB,316.22,"3,1333","1,16",4.561,Green,13.503,9.0
ram,Kingston, KVR13LSE9/8 8 GB,519.96,"3,1333","1,8",15.0,Green,13.503,9.0
ram,Mushkin, Proline 16 GB,138.31,"3,1600","1,16",1.995,Green,13.75,11.0
ram,Crucial, CT2K51264BD160BJ 8 GB,108.32,"3,1600","2,4",3.125,Black / Green,13.75,11.0
ram,G.Skill, Ripjaws 16 GB,173.93,"4,2133","2,8",2.509,Black / Blue,14.065,15.0
ram,Crucial, CT4K16G4DFD8213 64 GB,1299.68,"4,2133","4,16",4.687,Black / Green,14.065,15.0
ram,G.Skill, Trident Z 64 GB,2071.17,"4,3200","8,8",7.469,Silver / White,8.75,14.0
ram,G.Skill, Ripjaws 32 GB,708.01,"4,3000","2,16",5.106,Black / Blue,10.667,16.0
ram,Kingston, KTH-PL426D8/16G 16 GB,231.77,"4,2666","1,16",3.343,Green / Black,14.254,19.0
ram,Mushkin, Essentials 32 GB,397.42,"4,2400","2,16",2.866,Green / Black,14.167,17.0
ram,Crucial, CT102464BF186D 8 GB,82.33,"3,1866","1,8",2.375,Green / Black,13.934,13.0
ram,Crucial, CT16G3ERVLD4160B 16 GB,168.94,"3,1333","1,16",2.437,Green / Black,16.504,11.0
ram,Kingston, ValueRAM 16 GB,216.61,"4,2400","1,16",3.124,Green / Black,14.167,17.0
ram,Kingston, KTH-PL426S8/8G 8 GB,161.27,"4,2666","1,8",4.652,Green / Black,14.254,19.0
ram,Corsair, CMSX4GX4M1A2400C16 4 GB,77.78,"4,2400","1,4",4.487,Black,13.333,16.0
ram,Kingston, KCP426SS8/8 8 GB,127.04,"4,2666","1,8",3.665,Green / Black,12.753,17.0
ram,Kingston, Server Premier 16 GB,278.09,"4,2666","1,16",4.011,,14.254,19.0
ram,Kingston, ValueRAM 16 GB,172.89,"4,3200","1,16",2.494,,13.75,22.0
ram,Mushkin, Redline 64 GB,1133.08,"4,3600","2,32",4.086,Black,10.0,18.0
ram,Mushkin, Redline 16 GB,265.44,"3,1600","2,8",3.829,Black,11.25,9.0
ram,Mushkin, Redline 32 GB,433.34,"4,2666","2,16",3.125,,14.254,19.0
ram,Mushkin, Redline 32 GB,1169.91,"4,2666","2,16",8.438,Red,12.003,16.0
ram,G.Skill, Sniper X 32 GB,1171.47,"4,3200","2,16",8.449,Black / White,10.0,16.0
ram,Mushkin, Proline 16 GB,155.73,"3,1866","1,16",2.246,,13.934,13.0
ram,TEAMGROUP, T-Create Classic 16 GB,244.08,"5,5600","1,16",3.521,Black,16.429,46.0
ram,V-Color, TRA516G60S832Q 64 GB,1733.16,"5,6000","4,16",6.25,White,10.667,32.0
ram,Kingston, FURY Renegade Pro 128 GB,3978.0,"5,6000","8,16",7.172,Black,10.667,32.0
ram,Crucial, CT12864AC800 1 GB,86.57,"2,800","1,1",19.98,Green,15.0,6.0
ram,Crucial, CT2KIT25664BA1339 4 GB,121.28,"3,1333","2,2",6.997,Green,13.503,9.0
ram,Kingston, ValueRAM 1 GB,90.78,"2,533","1,1",20.95,Green,15.009,4.0
ram,Kingston, ValueRAM 2 GB,140.39,"2,533","1,2",16.2,Green,15.009,4.0
ram,G.Skill, Ripjaws 4 GB,259.76,"3,1333","2,2",14.988,Black / Red,13.503,9.0
ram,Mushkin, Silverline 4 GB,99.62,"3,1333","1,4",5.747,Black / Gray,13.503,9.0
ram,Mushkin, 991586 2 GB,86.57,"3,1333","1,2",9.99,Green,13.503,9.0
ram,Crucial, CT25664BA1339 2 GB,64.95,"3,1333","1,2",7.495,Green,13.503,9.0
ram,Patriot, Viper Xtreme 8 GB,454.96,"3,1866","2,4",13.125,Black / Silver,9.646,9.0
ram,ADATA, Supreme 4 GB,259.89,"3,1333","1,4",14.995,Green,13.503,9.0
ram,ADATA, AD2S800B2G5-R 2 GB,71.28,"2,800","1,2",8.225,Green,12.5,5.0
ram,Corsair, CMSO4GX3M1A1333C9 4 GB,103.95,"3,1333","1,4",5.997,Green,13.503,9.0
ram,Corsair, CMSO8GX3M2A1333C9 8 GB,187.32,"3,1333","2,4",5.404,Green,13.503,9.0
ram,Crucial, CT51264AC667 4 GB,344.39,"2,667","1,4",19.87,Green,14.993,5.0
ram,Crucial, CT2KIT12864AC800 2 GB,220.94,"2,800","2,1",25.495,Green,15.0,6.0
ram,Crucial, CT51264AC800 4 GB,279.61,"2,800","1,4",16.133,Green,15.0,6.0
ram,Crucial, CT25664AC667 2 GB,88.26,"2,667","1,2",10.185,Green,14.993,5.0
ram,Crucial, CT2KIT25664AC667 4 GB,151.61,"2,667","2,2",8.748,Green,14.993,5.0
ram,Crucial, CT25664AC800 2 GB,58.5,"2,800","1,2",6.75,Green,15.0,6.0
ram,G.Skill, F3-10666CL9S-4GBSQ 4 GB,59.54,"3,1333","1,4",3.435,Green,13.503,9.0
ram,Kingston, KVR1333D3S9/4G 4 GB,116.95,"3,1333","1,4",6.747,Green,13.503,9.0
ram,Kingston, KVR667D2SO/2GR 2 GB,97.06,"2,667","1,2",11.2,Green,14.993,5.0
ram,Kingston, KVR800D2S5/2G 2 GB,82.24,"2,800","1,2",9.49,Green,12.5,5.0
ram,Kingston, KVR667D2S5/1G 1 GB,55.51,"2,667","1,1",12.81,Green,14.993,5.0
ram,Kingston, ValueRAM 2 GB,108.28,"2,667","2,1",12.495,Green,14.993,5.0
ram,Kingston, KVR667D2S5/2G 2 GB,179.39,"2,667","1,2",20.7,Green,14.993,5.0
ram,Kingston, ValueRAM 1 GB,176.66,"2,533","1,1",40.77,Green,15.009,4.0
ram,Kingston, ValueRAM 2 GB,177.61,"3,1333","1,2",20.495,Green,13.503,9.0
ram,Kingston, KVR800D2S6/1G 1 GB,64.95,"2,800","1,1",14.99,Green,15.0,6.0
ram,Kingston, KVR533D2SO/1GR 1 GB,108.28,"2,533","1,1",24.99,Green,15.009,4.0
ram,Kingston, KHX5300S2LLK2/2G 2 GB,194.94,"2,667","2,1",22.495,Blue / Silver,11.994,4.0
ram,Mushkin, Essentials 4 GB,124.27,"2,667","2,2",7.17,Green,14.993,5.0
ram,Patriot, Signature 8 GB,199.66,"3,1600","2,4",5.76,Green,13.75,11.0
ram,Mushkin, Essentials 2 GB,100.87,"2,800","1,2",11.64,Green,12.5,5.0
ram,Mushkin, Essentials 2 GB,72.79,"2,667","1,2",8.4,Green,14.993,5.0
ram,Patriot, Signature 4 GB,233.94,"3,1600","1,4",13.498,Green,13.75,11.0
ram,Mushkin, Essentials 4 GB,194.94,"2,667","2,2",11.248,Green,11.994,4.0
ram,Patriot, PSD22G6672S 2 GB,164.61,"2,667","1,2",18.995,Blue,14.993,5.0
ram,Samsung, MV-2S1G4 1 GB,73.57,"2,800","1,1",16.98,Black,15.0,6.0
ram,PNY, MN8192KD3-1333 8 GB,727.55,"3,1333","2,4",20.989,Green,13.503,9.0
ram,Mushkin, 991556 2 GB,68.11,"2,667","1,2",7.86,Green,14.993,5.0
ram,Mushkin, 991741 4 GB,420.26,"2,800","1,4",24.247,Green,15.0,6.0
ram,Patriot, Signature 8 GB,212.23,"3,1333","1,8",6.122,Green,13.503,9.0
ram,G.Skill, F3-12800CL11S-4GBSQ 4 GB,181.99,"3,1600","1,4",10.5,Green,13.75,11.0
ram,Corsair, CMSO16GX3M2A1333C9 16 GB,368.22,"3,1333","2,8",5.311,Green,13.503,9.0
ram,Kingston, Value 4 GB,106.64,"3,1333","1,4",6.152,Green,13.503,9.0
ram,Crucial, CT2KIT25664BF1339 4 GB,151.61,"3,1333","2,2",8.748,Green,13.503,9.0
ram,Crucial, CT51264BF1339 4 GB,86.36,"3,1333","1,4",4.982,Green,13.503,9.0
ram,Mushkin, Essentials 4 GB,82.24,"3,1600","1,4",4.745,Green,13.75,11.0
ram,Mushkin, Essentials 8 GB,68.11,"3,1333","1,8",1.965,Green,13.503,9.0
ram,Mushkin, Essentials 2 GB,63.57,"3,1600","1,2",7.335,Green,13.75,11.0
ram,Mushkin, Essentials 8 GB,129.95,"3,1600","2,4",3.749,Green,13.75,11.0
ram,G.Skill, F3-1600C10D-16GSQ 16 GB,150.62,"3,1600","2,8",2.172,Green,12.5,10.0
ram,Kingston, KVR16N11/2 2 GB,106.42,"3,1600","1,2",12.28,Green,13.75,11.0
ram,Kingston, KVR16S11/8 8 GB,157.2,"3,1600","1,8",4.535,Green,13.75,11.0
ram,Kingston, KVR13S9S8/4 4 GB,85.19,"3,1333","1,4",4.915,Green,13.503,9.0
ram,Crucial, CT2K4G3S1339M 8 GB,196.24,"3,1333","2,4",5.661,Green,13.503,9.0
ram,Crucial, CT2K4G3S1067M 8 GB,268.0,"3,1066","2,4",7.731,Green,13.133,7.0
ram,Crucial, CT2K8G3S1339M 16 GB,346.55,"3,1333","2,8",4.999,Green,13.503,9.0
ram,Crucial, CT2K4G3S160BM 8 GB,238.27,"3,1600","2,4",6.874,Green,13.75,11.0
ram,Corsair, CMSO4GX3M1A1600C11 4 GB,108.28,"3,1600","1,4",6.247,Green,11.25,9.0
ram,Mushkin, Essentials 8 GB,805.89,"2,800","2,4",23.249,Green,15.0,6.0
ram,Patriot, Signature 8 GB,165.22,"3,1333","1,8",4.766,Black,13.503,9.0
ram,Crucial, Ballistix Sport 8 GB,302.96,"3,1333","1,8",8.74,Black / Silver,13.503,9.0
ram,Kingston, XMP 10th Anniversary 8 GB,433.21,"3,1600","2,4",12.498,Gray / Silver,11.25,9.0
ram,Kingston, KTL-TP3CL/4G 4 GB,129.99,"3,1600","1,4",7.5,,13.75,11.0
ram,Kingston, KTH-X3CL/4G 4 GB,173.28,"3,1600","1,4",9.998,,13.75,11.0
ram,Kingston, KTL-TP3CL/8G 8 GB,125.61,"3,1600","1,8",3.624,,13.75,11.0
ram,Kingston, KTD-L3CL/4G 4 GB,146.2,"3,1600","1,4",8.435,Green,13.75,11.0
ram,Crucial, Ballistix Sport 4 GB,136.27,"3,1600","1,4",7.862,Black / Silver,11.25,9.0
ram,G.Skill, F3-1600C9S-4GSL 4 GB,86.66,"3,1600","1,4",5.0,,11.25,9.0
ram,Crucial, Ballistix Sport 4 GB,173.28,"3,1866","1,4",9.998,Black / Silver,10.718,10.0
ram,Kingston, KVR13S9S8K2/8 8 GB,181.99,"3,1333","1,8",5.25,Green,13.503,9.0
ram,G.Skill, Ripjaws 8 GB,97.06,"3,1600","2,4",2.8,Black / Red,11.25,9.0
ram,OCZ, OCZ2M8004GK 4 GB,208.2,"2,800","2,2",12.012,Green,12.5,5.0
ram,Corsair, CMSO4GX3M1C1333C9 4 GB,108.28,"3,1333","1,4",6.247,,13.503,9.0
ram,Corsair, CMSO4GX3M1C1600C11 4 GB,151.57,"3,1600","1,4",8.745,Green,11.25,9.0
ram,Corsair, CMSO8GX3M1C1333C9 8 GB,216.56,"3,1333","1,8",6.247,Green,13.503,9.0
ram,Corsair, CMSO8GX3M2C1600C11 8 GB,194.94,"3,1600","2,4",5.624,Green,11.25,9.0
ram,Patriot, Viper SODIMM 4 GB,148.54,"3,1600","1,4",8.57,Black / Silver,11.25,9.0
ram,Patriot, Viper SODIMM 8 GB,198.8,"3,1600","1,8",5.735,Black / Silver,11.25,9.0
ram,Patriot, Viper SODIMM 8 GB,213.83,"3,1600","2,4",6.169,Black / Silver,11.25,9.0
ram,G.Skill, Aegis 8 GB,333.64,"3,1333","2,4",9.625,,13.503,9.0
ram,Corsair, Mac Memory 4 GB,99.4,"3,1066","1,4",5.735,Black / Green,13.133,7.0
ram,Corsair, Mac Memory 8 GB,206.03,"3,1333","1,8",5.944,Black / Green,13.503,9.0
ram,Corsair, Mac Memory 8 GB,169.9,"3,1600","1,8",4.901,Black / Green,13.75,11.0
ram,Corsair, Mac Memory 8 GB,194.94,"3,1333","2,4",5.624,Black / Green,13.503,9.0
ram,Crucial, CT2K8G3S160BM 16 GB,191.04,"3,1600","2,8",2.756,Black / Green,13.75,11.0
ram,Crucial, CT4G3S1067M 4 GB,125.87,"3,1066","1,4",7.263,Black / Green,13.133,7.0
ram,Crucial, CT4G3S1339M 4 GB,82.11,"3,1333","1,4",4.737,Black / Green,13.503,9.0
ram,G.Skill, FA-8500CL7D-8GBSQ 8 GB,107.72,"3,1066","2,4",3.107,Black / Green,13.133,7.0
ram,HP, 647909-B21 8 GB,64.78,"3,1333","1,8",1.869,Black / Green,13.503,9.0
ram,Mushkin, 971699A 2 GB,89.35,"3,1066","1,2",10.31,Black / Green,13.133,7.0
ram,Mushkin, Essentials 16 GB,155.94,"3,1600","2,8",2.249,Black / Green,13.75,11.0
ram,Mushkin, 976647A 8 GB,145.33,"3,1333","2,4",4.192,Black / Green,13.503,9.0
ram,Mushkin, 976643A 4 GB,136.88,"3,1066","2,2",7.897,Black / Blue,13.133,7.0
ram,Patriot, Mac 8 GB,324.76,"3,1333","2,4",9.369,Black / Blue,13.503,9.0
ram,Patriot, Signature Apple Line 8 GB,205.51,"3,1600","2,4",5.929,Black / Green,13.75,11.0
ram,VisionTek, 900642 8 GB,173.28,"3,1600","1,8",4.999,Black,13.75,11.0
ram,Kingston, ValueRAM 48 GB,1731.55,"3,1600","3,16",8.325,Black / Green,13.75,11.0
ram,Patriot, Signature Line 4 GB,84.58,"3,1600","1,4",4.88,Black / Green,13.75,11.0
ram,Crucial, CT51264BF160BJ 4 GB,67.51,"3,1600","1,4",3.895,Black / Green,13.75,11.0
ram,Kingston, KVR1333D3E9S/4G 4 GB,69.24,"3,1333","1,4",3.995,Black / Green,13.503,9.0
ram,Crucial, CT16G4RFD4213 16 GB,142.95,"4,2133","1,16",2.062,Black / Green,14.065,15.0
ram,Crucial, CT16G4VFD4213 16 GB,238.1,"4,2133","1,16",3.434,Black / Green,14.065,15.0
ram,Kingston, Impact Black 4 GB,216.61,"3,1600","1,4",12.498,Black,11.25,9.0
ram,Crucial, CT8G4RFS4213 8 GB,151.61,"4,2133","1,8",4.374,Black / Green,14.065,15.0
ram,Mushkin, Proline 8 GB,186.23,"3,1333","1,8",5.372,Black / Green,13.503,9.0
ram,Mushkin, Proline 32 GB,471.08,"3,1333","1,32",3.397,Silver,13.503,9.0
ram,Kingston, KVR16R11D4/16HB 16 GB,466.79,"3,1600","1,16",6.733,Black / Green,13.75,11.0
ram,Kingston, KVR16R11S4/8HB 8 GB,631.92,"3,1600","1,8",18.23,Black / Green,13.75,11.0
ram,Kingston, KTD-PE421/16G 16 GB,233.9,"4,2133","1,16",3.374,Green,14.065,15.0
ram,Kingston, KTH-PL421/16G 16 GB,151.53,"4,2133","1,16",2.186,Green,14.065,15.0
ram,Kingston, KTH-PL421/8G 8 GB,123.53,"4,2133","1,8",3.564,Green,14.065,15.0
ram,Kingston, KTL-TS421/16G 16 GB,649.65,"4,2133","1,16",9.371,Green,14.065,15.0
ram,Crucial, CT8G3ERSLD41339 8 GB,116.95,"3,1333","1,8",3.374,Green,13.503,9.0
ram,Crucial, CT8G3ERSLD4160B 8 GB,82.24,"3,1600","1,8",2.373,Green,13.75,11.0
ram,Crucial, CT8G3ERSLD8160B 8 GB,125.61,"3,1600","1,8",3.624,Green,13.75,11.0
ram,Crucial, CT8G3ERSLS4160B 8 GB,108.28,"3,1600","1,8",3.124,Green,13.75,11.0
ram,Kingston, KTH-PL316S8/4G 4 GB,103.95,"3,1600","1,4",5.997,Green,13.75,11.0
ram,Kingston, KVR16R11S8/4EF 4 GB,280.35,"3,1600","1,4",16.175,Green,13.75,11.0
ram,Kingston, KVR16R11S8/4I 4 GB,125.61,"3,1600","1,4",7.247,Green,13.75,11.0
ram,Kingston, KVR16R11S8/4KF 4 GB,90.78,"3,1600","1,4",5.237,Green,13.75,11.0
ram,Kingston, KVR18R13D4/16 16 GB,398.33,"3,1866","1,16",5.746,Blue,13.934,13.0
ram,Kingston, ValueRAM 64 GB,602.29,"3,1600","4,16",2.172,Green,13.75,11.0
ram,Kingston, KVR16R11D8/4HC 4 GB,129.77,"3,1600","1,4",7.487,Green,13.75,11.0
ram,Kingston, KVR16R11D8/8I 8 GB,333.42,"3,1600","1,8",9.619,Green,13.75,11.0
ram,Kingston, KVR16R11D8L/8 8 GB,259.94,"3,1600","1,8",7.499,Green,13.75,11.0
ram,Kingston, KVR16R11S8/4 4 GB,84.49,"3,1600","1,4",4.875,Green,13.75,11.0
ram,Kingston, KVR16R11D8/8KF 8 GB,251.23,"3,1600","1,8",7.247,Green,13.75,11.0
ram,Kingston, KVR16R11S4/8I 8 GB,185.19,"3,1600","1,8",5.343,Green,13.75,11.0
ram,Kingston, KVR16R11S4/8 8 GB,209.07,"3,1600","1,8",6.031,Green,13.75,11.0
ram,Kingston, KVR16R11D4/8HC 8 GB,129.95,"3,1600","1,8",3.749,Green,13.75,11.0
ram,Kingston, KVR16LR11S8/4 4 GB,201.44,"3,1600","1,4",11.623,Green,13.75,11.0
ram,Kingston, KVR16LR11D8K4/32I 32 GB,866.56,"3,1600","4,8",6.25,Green,13.75,11.0
ram,Kingston, KVR16LR11D4/16 16 GB,216.22,"3,1600","1,16",3.119,Green,13.75,11.0
ram,Kingston, KTM-SX316S8/4G 4 GB,524.29,"3,1600","1,4",30.25,Green,13.75,11.0
ram,Kingston, KTM-SX316S/8G 8 GB,235.8,"3,1600","1,8",6.803,Green,13.75,11.0
ram,Kingston, KVR1066D3S8E7S/2G 2 GB,86.57,"3,1066","1,2",9.99,Green,13.133,7.0
ram,Kingston, KVR1333D3D4R9S/4GED 4 GB,126.31,"3,1333","1,4",7.287,Green,13.503,9.0
ram,Kingston, KVR1333D3D4R9S/8G 8 GB,173.32,"3,1333","1,8",5.0,Green,13.503,9.0
ram,Kingston, KVR1333D3E9S/8G 8 GB,169.29,"3,1333","1,8",4.884,Green,13.503,9.0
